-2.2601264,0.842759,9.078813,0.26267207,0.030543262,-0.84421575,-0.3589508,2.7115567,9.417485,1489869432261,0
-2.528277,1.340753,9.11712,0.26267207,0.030543262,-0.84421575,-0.51204234,2.5624192,9.452101,1489869432288,0
-1.4556746,0.9959879,10.764331,0.36651915,0.44226643,-0.14049901,-0.51204234,2.5624192,9.452101,1489869432312,0
-1.1492168,0.8810662,11.070788,0.36651915,0.44226643,-0.14049901,-0.6784595,2.9177241,9.337932,1489869432344,0
-1.4556746,0.91937345,10.419566,0.36651915,0.44226643,-0.14049901,-0.6784595,2.9177241,9.337932,1489869432368,0
-1.4556746,0.91937345,10.419566,0.7244862,0.059864793,-0.24556783,-0.9205286,2.9804137,9.297319,1489869432388,0
-1.1492168,1.3790601,8.42759,0.7244862,0.059864793,-0.24556783,-0.9205286,2.9804137,9.297319,1489869432408,0
-1.1109096,1.1875241,7.8529816,0.7244862,0.059864793,-0.24556783,-0.9205286,2.9804137,9.297319,1489869432428,0
-1.7621324,1.3024458,7.3166804,0.69027776,0.064751714,-0.36651915,-0.9205286,2.9804137,9.297319,1489869432460,0
-2.2984335,1.9153614,6.6654577,0.69027776,0.064751714,-0.36651915,-0.91420686,3.341669,9.174304,1489869432487,0
-2.681506,2.183512,6.5122285,0.3921755,-0.056199603,-0.15271631,-0.91420686,3.341669,9.174304,1489869432507,0
-2.719813,2.2601264,6.205771,0.3921755,-0.056199603,-0.15271631,-0.91420686,3.341669,9.174304,1489869432528,0
-2.4899697,0.9959879,7.8529816,0.3921755,-0.056199603,-0.15271631,-0.99850327,3.6733165,9.037706,1489869432567,0
-2.7581203,0.6512229,8.197746,-1.9315559,-0.9443977,0.61086524,-0.99850327,3.6733165,9.037706,1489869432591,0
-3.6391866,0.9576807,8.925584,-1.9315559,-0.9443977,0.61086524,-0.5342456,2.8589947,9.365421,1489869432618,0
-3.6774938,-0.19153613,10.151415,-1.9315559,-0.9443977,0.61086524,-0.5342456,2.8589947,9.365421,1489869432648,0
-4.8267107,-0.22984336,10.228029,-1.1325442,0.44593164,0.34697145,-0.5816196,2.218219,9.5347595,1489869432687,0
-5.439626,-0.11492168,10.266336,0.7770206,2.4446826,-0.19303341,-0.5816196,2.218219,9.5347595,1489869432709,0
-6.167464,0.0,10.572795,0.7770206,2.4446826,-0.19303341,-1.5707005,2.1317682,9.442396,1489869432741,0
-6.6271505,-0.038307227,11.032481,0.7770206,2.4446826,-0.19303341,-1.5707005,2.1317682,9.442396,1489869432768,0
-6.588843,-0.7278373,9.423578,1.0042624,3.481932,-0.21135938,-1.5707005,2.1317682,9.442396,1489869432790,0
-6.4739213,-0.45968673,8.389283,1.0042624,3.481932,-0.21135938,-3.709083,2.4352562,8.745433,1489869432818,0
-5.66947,-1.4173675,7.5465236,1.0042624,3.481932,-0.21135938,-3.709083,2.4352562,8.745433,1489869432848,0
-6.167464,-1.4556746,7.2783732,0.1881465,2.5130997,-0.6646214,-5.3158784,2.6698685,7.796386,1489869432868,0
-6.6654577,-1.3024458,7.469909,0.1881465,2.5130997,-0.6646214,-5.3158784,2.6698685,7.796386,1489869432889,0
-8.082825,-1.1109096,7.5082164,0.1881465,2.5130997,-0.6646214,-5.3158784,2.6698685,7.796386,1489869432928,0
-8.963891,-1.4939818,7.086837,1.2253957,4.2088614,-1.0690142,-7.1147323,2.807241,6.1376204,1489869432948,0
-8.465898,-1.7621324,5.746084,1.2253957,4.2088614,-1.0690142,-7.1147323,2.807241,6.1376204,1489869432969,0
-6.7803793,0.038307227,4.367024,1.2363913,3.2119296,-0.8002335,-7.1147323,2.807241,6.1376204,1489869432991,0
-6.703765,-0.19153613,3.371036,1.2363913,3.2119296,-0.8002335,-8.813985,2.6295938,3.401367,1489869433022,0
-7.0485296,-0.6895301,2.2601264,1.2363913,3.2119296,-0.8002335,-8.813985,2.6295938,3.401367,1489869433048,0
-7.2783732,-1.1492168,1.4939818,1.5296066,3.28279,-1.319469,-9.463221,2.1879659,1.3530151,1489869433085,0
-7.5082164,-1.685518,0.80445176,1.5296066,3.28279,-1.319469,-9.463221,2.1879659,1.3530151,1489869433108,0
-7.699753,-1.9536686,0.8810662,0.24312437,1.8997909,-1.1435398,-9.463221,2.1879659,1.3530151,1489869433138,0
-7.8529816,-1.8004397,0.9959879,0.24312437,1.8997909,-1.1435398,-9.685969,1.5153451,-0.2368696,1489869433167,0
-7.8912888,-1.8387469,0.9959879,-1.2925909,0.4654793,-1.881465,-9.685969,1.5153451,-0.2368696,1489869433191,0
-7.929596,-1.9153614,1.1492168,-1.2925909,0.4654793,-1.881465,-9.76661,0.3448954,-0.815337,1489869433225,0
-7.8146744,-2.1068976,1.4556746,-1.2925909,0.4654793,-1.881465,-9.76661,0.3448954,-0.815337,1489869433249,0
-8.0445175,-2.528277,1.5705963,-1.428203,0.20525073,-1.6334536,-9.734938,-0.62760526,-1.0037342,1489869433287,0
-8.887277,-3.6391866,1.685518,-1.428203,0.20525073,-1.6334536,-9.734938,-0.62760526,-1.0037342,1489869433307,0
-9.155427,-3.6391866,1.340753,-1.5858061,0.059864793,-1.3903292,-9.734938,-0.62760526,-1.0037342,1489869433338,0
-9.270349,-4.0222588,1.8387469,-1.5858061,0.059864793,-1.3903292,-9.645672,-1.5220065,-0.9027134,1489869433367,0
-9.346964,-3.9839516,2.0685902,-1.5858061,0.059864793,-1.3903292,-9.645672,-1.5220065,-0.9027134,1489869433389,0
-9.691729,-4.2904096,2.4899697,-1.5858061,0.059864793,-1.3903292,-9.645672,-1.5220065,-0.9027134,1489869433409,0
-9.691729,-4.2904096,2.4899697,-1.8961257,-0.4373795,-1.5577064,-9.432882,-2.418214,-1.1590418,1489869433432,0
-15.246277,-7.201759,1.9153614,-1.3658947,-1.5296066,-2.117259,-9.432882,-2.418214,-1.1590418,1489869433457,0
-17.506403,-6.933608,2.681506,-1.3658947,-1.5296066,-2.117259,-9.199775,-3.3610609,-0.48766574,1489869433486,0
-17.161638,-5.056554,2.566584,-1.3658947,-1.5296066,-2.117259,-9.199775,-3.3610609,-0.48766574,1489869433508,0
-15.974113,-3.7924154,1.4939818,-1.3658947,-1.5296066,-2.117259,-9.199775,-3.3610609,-0.48766574,1489869433529,0
-14.211981,-3.6774938,0.45968673,0.99204516,0.6743952,-1.8350391,-8.609648,-4.6695585,-0.48948625,1489869433549,0
-9.423578,-5.209783,-1.532289,0.99204516,0.6743952,-1.8350391,-8.609648,-4.6695585,-0.48948625,1489869433587,0
-5.171476,-4.596867,-2.681506,0.99204516,0.6743952,-1.8350391,-8.609648,-4.6695585,-0.48948625,1489869433608,0
-3.7924154,-3.715801,-2.719813,0.98837996,-0.71593404,1.1166617,-8.635994,-4.6458597,0.07733809,1489869433628,0
-4.6351743,-1.4556746,-1.6089035,0.98837996,-0.71593404,1.1166617,-8.635994,-4.6458597,0.07733809,1489869433658,0
-5.094861,-0.45968673,-1.1492168,-0.9981538,-1.7263051,-0.08307768,-8.742195,-4.358659,0.8640087,1489869433681,0
-5.7843914,0.38307226,-0.80445176,-0.9981538,-1.7263051,-0.08307768,-8.742195,-4.358659,0.8640087,1489869433717,0
-6.435614,-0.45968673,-0.9959879,-0.9981538,-1.7263051,-0.08307768,-8.742195,-4.358659,0.8640087,1489869433738,0
-7.086837,-1.1875241,-0.9576807,0.25045475,-0.75502944,-0.3811799,-8.527482,-4.6494226,1.3547277,1489869433763,0
-7.776367,-1.7621324,-0.11492168,0.25045475,-0.75502944,-0.3811799,-8.527482,-4.6494226,1.3547277,1489869433797,0
-8.236053,-1.6472107,0.34476504,0.25045475,-0.75502944,-0.3811799,-8.527482,-4.6494226,1.3547277,1489869433818,0
-9.155427,-2.336741,0.842759,1.3610078,1.0384709,0.021991149,-8.580951,-4.529788,1.420814,1489869433846,0
-11.147403,-4.060566,0.9576807,1.2938126,1.2864822,0.29932398,-8.580951,-4.529788,1.420814,1489869433880,0
