-0.45968673,2.4133554,9.346964,4.8807362E-4,0.036103234,-0.006835913,-0.9157608,2.3775527,9.469901,1489707427619,1
0.2681506,2.2984335,9.423578,4.8807362E-4,0.036103234,-0.006835913,-0.5145423,2.3737,9.501116,1489707427820,1
0.49799395,2.2218192,9.576807,0.061574597,-0.10683924,-0.037379175,-0.21680926,2.413881,9.50245,1489707428021,1
0.22984336,2.0685902,9.5385,-0.030055188,-0.032313675,-0.041044366,0.02645568,2.3236241,9.527353,1489707428231,1
0.45968673,2.1452048,9.423578,-0.097250365,-0.18258652,0.050585423,0.006683862,2.2629476,9.541982,1489707428441,1
0.49799395,2.2601264,9.500193,0.026144415,-0.037200592,-0.028827062,0.24090208,2.1739662,9.559613,1489707428643,1
0.5746084,2.1068976,9.385271,0.06279633,-0.009100795,0.010268314,0.29730085,2.187143,9.55502,1489707428845,1
1.340753,1.7621324,9.691729,-0.08381133,-0.048196167,0.054250613,0.702019,2.0469809,9.564906,1489707429060,1
1.1875241,2.030283,9.5385,0.19229975,0.004338242,-0.08747013,0.8946678,2.032932,9.551814,1489707429260,1
-0.038307227,2.6431987,9.232041,0.1055569,0.13995034,-0.16199568,0.68923235,2.3943858,9.484844,1489707429474,1
0.34476504,2.6431987,9.346964,0.050579023,0.039768424,-0.039822634,0.65105206,2.4453654,9.474527,1489707429691,1
1.4173675,3.1794999,9.270349,0.4659674,-0.02498329,0.23628846,0.85219985,2.5494063,9.4310465,1489707429891,1
1.2641385,3.5625722,9.346964,0.177639,-0.21068633,0.2692752,1.1046454,3.7919466,8.9761505,1489707430093,1
-1.685518,5.363012,8.236053,0.3987722,1.8479296,0.31936613,-0.7622521,5.173208,8.296222,1489707430295,1
-5.209783,6.090849,7.240066,-0.9732311,-1.2039531,-0.9952159,-4.4783897,4.978812,7.1642065,1489707430496,1
0.5363012,3.7541082,7.8146744,-1.3861761,-4.0530286,-1.2444489,-2.0740023,4.0811124,8.672566,1489707430703,1
0.4213795,4.0222588,8.236053,1.4042563,0.14361551,0.46230862,0.07117709,3.6867368,9.086986,1489707430906,1
2.6431987,2.6431987,11.951855,-0.87060577,-0.90462923,-0.63358366,1.0661274,2.7420037,9.354957,1489707431112,1
-1.2258313,5.2480903,8.312668,0.37922454,0.44171774,0.15076733,-1.2574292,4.6552835,8.539181,1489707431319,1
-2.1068976,5.9759274,6.895301,0.06646152,0.223028,0.13977174,-2.3761368,5.9521785,7.4226623,1489707431530,1
-1.685518,8.772355,9.002198,0.07745709,0.08741592,-0.19620414,-2.4154239,6.132427,7.261505,1489707431740,1
-2.1452048,5.171476,7.929596,-0.0948069,-0.7372522,-0.15588702,-1.643034,6.091195,7.507874,1489707431953,1
-0.91937345,6.9719152,5.8226986,-0.22431034,-0.07263078,0.06768964,-1.5090067,6.2021995,7.444866,1489707432153,1
-1.532289,5.363012,8.810662,-0.9255836,-0.41715878,0.62968564,-2.3298464,5.364438,7.8717866,1489707432355,1
-0.4213795,3.4859576,9.576807,-0.8009671,-0.8154429,0.06768964,-1.0531871,3.7964694,8.980424,1489707432563,1
5.094861,-0.45968673,11.87524,-1.6488482,-1.5704724,0.8520406,1.2913556,1.7648572,9.5597105,1489707432769,1
1.3790601,2.873042,5.746084,0.9375554,0.2352453,-1.3556263,3.429121,1.3025137,9.094777,1489707432982,1
1.6472107,3.9839516,9.883265,-0.5309647,-1.5545899,-0.4161156,0.0020871817,3.9731245,8.96575,1489707433190,1
-0.7278373,5.209783,9.232041,0.63578796,0.85344094,0.26438826,0.17089067,4.559076,8.680784,1489707433393,1
0.076614454,6.0525417,3.371036,2.2741284,0.65674233,-1.3556263,0.44401672,6.319676,7.485648,1489707433610,1
